transactionID,date,currency,value,payerID,payerCountry,beneficiaryID,beneficiaryCountry,payerType,reason,payerFirstName,payerLastName,payerPostcode,payerAccountID,payerPhotoID,payerCompanyName,payerCompaniesHouseNumber,payerCreatedAt,payerRisk,payerPastYearExpectedTotal,payerPastNinetyDayExpectedTotal,payerPastNinetyDaysMinumumTransactionValue,payerAcceptablePostcodeList,beneficiaryAccountID,beneficiaryAccountIBAN,beneficiaryAccountCountry,beneficiaryFirstName,beneficiaryLastName,beneficiaryPostcode,beneficiaryCreatedAt,beneficiaryCompanyName,senderID,receiverAccountCountry
txn3,2023-09-26T00:00:00.000Z,USD,1000,MultipleTestPayerID2,GB,bene3,Germany,corporate,,Wilder,Henderson,AB327DP,test-payer-aac-20-303,,Collabera,,2022-10-01T14:31:13.584Z,,,,,,test-bene-acc-20-303,IBAN1696170673584,Germany,,,BL69HT,,,,Germany
txn4,2023-09-25T00:00:00.000Z,USD,1000,MultipleTestPayerID2,GB,bene4,Germany,corporate,,Celia,Bautista,BD236AB,test-payer-aac-20-304,,Collabera,,2022-10-01T14:31:13.584Z,,,,,,test-bene-acc-20-304,IBAN1696170673584,Germany,,,BD74BS,,,,Germany
txn5,2023-09-24T00:00:00.000Z,USD,1000,MultipleTestPayerID2,GB,bene5,Germany,corporate,,Celia,Terrell,AB556TN,test-payer-aac-20-305,,Collabera,,2022-10-01T14:31:13.584Z,,,,,,test-bene-acc-20-305,IBAN1696170673584,Germany,,,BD62TH,,,,Germany
txn6,2023-09-23T00:00:00.000Z,USD,1000,MultipleTestPayerID2,GB,bene6,Germany,corporate,,Samir,Bautista,AL60RN,test-payer-aac-20-306,,Collabera,,2022-10-01T14:31:13.584Z,,,,,,test-bene-acc-20-306,IBAN1696170673584,Germany,,,AB439EX,,,,Germany
txn7,2023-09-22T00:00:00.000Z,USD,1000,MultipleTestPayerID2,GB,bene7,Germany,corporate,,Antonella,Henderson,B771GU,test-payer-aac-20-307,,Collabera,,2022-10-01T14:31:13.584Z,,,,,,test-bene-acc-20-307,IBAN1696170673584,Germany,,,AB439LP,,,,Germany
txn8,2023-09-21T00:00:00.000Z,USD,1000,MultipleTestPayerID2,GB,bene8,Germany,corporate,,Alexandra,Hurst,BD146DU,test-payer-aac-20-308,,Collabera,,2022-10-01T14:31:13.584Z,,,,,,test-bene-acc-20-308,IBAN1696170673584,Germany,,,BH93EZ,,,,Germany
txn9,2023-09-20T00:00:00.000Z,USD,1000,MultipleTestPayerID2,GB,bene9,Germany,corporate,,Antonella,Terrell,BD24JF,test-payer-aac-20-309,,Collabera,,2022-10-01T14:31:13.584Z,,,,,,test-bene-acc-20-309,IBAN1696170673584,Germany,,,B913AP,,,,Germany
txn10,2023-09-19T00:00:00.000Z,USD,1000,MultipleTestPayerID2,GB,bene10,Germany,corporate,,Antonella,Glover,BN162PB,test-payer-aac-20-3010,,Collabera,,2022-10-01T14:31:13.584Z,,,,,,test-bene-acc-20-3010,IBAN1696170673584,Germany,,,BA32FD,,,,Germany
txn1,2023-09-30T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene1,Germany,corporate,,Alexandra,Glover,AB556TN,test-payer-aac-20-301,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-301,IBAN1696170673586,Germany,,,B774PJ,,,,Germany
txn2,2023-09-29T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene2,Germany,corporate,,Celia,Graves,BL40HJ,test-payer-aac-20-302,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-302,IBAN1696170673586,Germany,,,BB23HS,,,,Germany
txn3,2023-09-28T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene3,Germany,corporate,,Marceline,McGee,AB556TN,test-payer-aac-20-303,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-303,IBAN1696170673586,Germany,,,BA120NF,,,,Germany
txn4,2023-09-27T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene4,Germany,corporate,,Rylan,McGee,BH93EZ,test-payer-aac-20-304,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-304,IBAN1696170673586,Germany,,,BD146DU,,,,Germany
txn5,2023-09-26T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene5,Germany,corporate,,Rylan,Henderson,BH204RY,test-payer-aac-20-305,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-305,IBAN1696170673586,Germany,,,BD236AB,,,,Germany
txn6,2023-09-25T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene6,Germany,corporate,,Marceline,Hurst,BH93EZ,test-payer-aac-20-306,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-306,IBAN1696170673586,Germany,,,AL23NL,,,,Germany
txn7,2023-09-24T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene7,Germany,corporate,,Samir,Lucas,AB556TN,test-payer-aac-20-307,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-307,IBAN1696170673586,Germany,,,B913AP,,,,Germany
txn8,2023-09-23T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene8,Germany,corporate,,Armando,Henderson,BD24JF,test-payer-aac-20-308,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-308,IBAN1696170673586,Germany,,,AB556TN,,,,Germany
txn9,2023-09-22T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene9,Germany,corporate,,Antonella,McGee,B913AP,test-payer-aac-20-309,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-309,IBAN1696170673586,Germany,,,B773NW,,,,Germany
txn10,2023-09-21T14:31:13.586Z,USD,1000,SingleTestPayerID,GB,bene10,Germany,corporate,,Analia,Peralta,B987RE,test-payer-aac-20-3010,,More Than Words (retail),10931416,2022-10-01T14:31:13.586Z,,,,,,test-bene-acc-20-3010,IBAN1696170673586,Germany,,,BN162PB,,,,Germany
txn1,2023-09-28T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene1,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-301,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-301,IBAN1696170673589,Germany,,,AL14AE,,,,Germany
txn2,2023-09-27T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene2,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-302,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-302,IBAN1696170673589,Germany,,,AB453NS,,,,Germany
txn3,2023-09-26T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene3,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-303,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-303,IBAN1696170673589,Germany,,,BN159US,,,,Germany
txn4,2023-09-25T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene4,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-304,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-304,IBAN1696170673589,Germany,,,AL34QY,,,,Germany
txn5,2023-09-24T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene5,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-305,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-305,IBAN1696170673589,Germany,,,B913AP,,,,Germany
txn6,2023-09-23T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene6,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-306,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-306,IBAN1696170673589,Germany,,,B773NW,,,,Germany
txn7,2023-09-22T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene7,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-307,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-307,IBAN1696170673589,Germany,,,BB74RR,,,,Germany
txn8,2023-09-21T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene8,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-308,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-308,IBAN1696170673589,Germany,,,B913AP,,,,Germany
txn9,2023-09-20T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene9,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-309,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-309,IBAN1696170673589,Germany,,,BN132DJ,,,,Germany
txn10,2023-09-19T00:00:00.000Z,USD,1000,SingleTestPayerID,GB,bene10,Germany,individual,,Mufasa,Lion,Pr1de Rock,test-payer-aac-20-3010,,orgname1,,2022-10-01T14:31:13.589Z,,,,,,test-bene-acc-20-3010,IBAN1696170673589,Germany,,,BN162TT,,,,Germany
txn1,2023-10-01T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene1,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-301,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-301,IBAN1696170673591,Germany,,,BD74BS,,,,Germany
txn2,2023-09-30T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene2,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-302,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-302,IBAN1696170673591,Germany,,,BL40HJ,,,,Germany
txn3,2023-09-29T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene3,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-303,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-303,IBAN1696170673591,Germany,,,AB451HE,,,,Germany
txn4,2023-09-28T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene4,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-304,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-304,IBAN1696170673591,Germany,,,BA213BJ,,,,Germany
txn5,2023-09-27T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene5,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-305,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-305,IBAN1696170673591,Germany,,,B773NW,,,,Germany
txn6,2023-09-26T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene6,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-306,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-306,IBAN1696170673591,Germany,,,BB15SX,,,,Germany
txn7,2023-09-25T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene7,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-307,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-307,IBAN1696170673591,Germany,,,B771GU,,,,Germany
txn8,2023-09-24T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene8,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-308,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-308,IBAN1696170673591,Germany,,,AB244LB,,,,Germany
txn9,2023-09-23T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene9,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-309,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-309,IBAN1696170673591,Germany,,,B680QD,,,,Germany
txn10,2023-09-22T14:31:13.591Z,USD,1000,PayerToBeDuped,GB,bene10,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-3010,,,,2022-10-01T14:31:13.591Z,,,,,,test-bene-acc-20-3010,IBAN1696170673591,Germany,,,BA23LG,,,,Germany
txn1,2023-10-01T14:31:13.591Z,USD,1000,Dupicate,GB,bene1,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-301,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-301,IBAN1696170673592,Germany,,,BA134HW,,,,Germany
txn2,2023-09-30T14:31:13.591Z,USD,1000,Dupicate,GB,bene2,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-302,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-302,IBAN1696170673592,Germany,,,AB244LB,,,,Germany
txn3,2023-09-29T14:31:13.591Z,USD,1000,Dupicate,GB,bene3,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-303,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-303,IBAN1696170673592,Germany,,,B83RZ,,,,Germany
txn4,2023-09-28T14:31:13.591Z,USD,1000,Dupicate,GB,bene4,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-304,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-304,IBAN1696170673592,Germany,,,BN125NB,,,,Germany
txn5,2023-09-27T14:31:13.591Z,USD,1000,Dupicate,GB,bene5,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-305,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-305,IBAN1696170673592,Germany,,,AL14AE,,,,Germany
txn6,2023-09-26T14:31:13.591Z,USD,1000,Dupicate,GB,bene6,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-306,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-306,IBAN1696170673592,Germany,,,BB74RR,,,,Germany
txn7,2023-09-25T14:31:13.591Z,USD,1000,Dupicate,GB,bene7,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-307,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-307,IBAN1696170673592,Germany,,,BD132JQ,,,,Germany
txn8,2023-09-24T14:31:13.591Z,USD,1000,Dupicate,GB,bene8,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-308,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-308,IBAN1696170673592,Germany,,,BD62TH,,,,Germany
txn9,2023-09-23T14:31:13.591Z,USD,1000,Dupicate,GB,bene9,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-309,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-309,IBAN1696170673592,Germany,,,BH241UX,,,,Germany
txn10,2023-09-22T14:31:13.591Z,USD,1000,Dupicate,GB,bene10,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-3010,,,,2022-10-01T14:31:13.592Z,,,,,,test-bene-acc-20-3010,IBAN1696170673592,Germany,,,BD236AB,,,,Germany
txn1,2023-10-01T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene1,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-301,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-301,IBAN1696170673594,Germany,,,AB244PL,,,,Germany
txn2,2023-09-30T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene2,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-302,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-302,IBAN1696170673594,Germany,,,AL96JW,,,,Germany
txn3,2023-09-29T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene3,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-303,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-303,IBAN1696170673594,Germany,,,B775FQ,,,,Germany
txn4,2023-09-28T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene4,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-304,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-304,IBAN1696170673594,Germany,,,BN162TT,,,,Germany
txn5,2023-09-27T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene5,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-305,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-305,IBAN1696170673594,Germany,,,B713SL,,,,Germany
txn6,2023-09-26T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene6,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-306,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-306,IBAN1696170673594,Germany,,,BB15SX,,,,Germany
txn7,2023-09-25T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene7,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-307,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-307,IBAN1696170673594,Germany,,,AL23NL,,,,Germany
txn8,2023-09-24T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene8,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-308,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-308,IBAN1696170673594,Germany,,,AB451HE,,,,Germany
txn9,2023-09-23T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene9,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-309,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-309,IBAN1696170673594,Germany,,,BL69HT,,,,Germany
txn10,2023-09-22T14:31:13.594Z,USD,1000,PayerToBeDuped,GB,bene10,Germany,corporate,,Commander,Spock,VUL C0N,test-payer-aac-20-3010,,ORGNAME1,,2022-10-01T14:31:13.594Z,,,,,,test-bene-acc-20-3010,IBAN1696170673594,Germany,,,AB425ET,,,,Germany
txn1,2023-10-01T14:31:13.594Z,USD,1000,Dupicate,GB,bene1,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-301,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-301,IBAN1696170673596,Germany,,,BH165DP,,,,Germany
txn2,2023-09-30T14:31:13.594Z,USD,1000,Dupicate,GB,bene2,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-302,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-302,IBAN1696170673596,Germany,,,BD74BS,,,,Germany
txn3,2023-09-29T14:31:13.594Z,USD,1000,Dupicate,GB,bene3,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-303,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-303,IBAN1696170673596,Germany,,,BN162PB,,,,Germany
txn4,2023-09-28T14:31:13.594Z,USD,1000,Dupicate,GB,bene4,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-304,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-304,IBAN1696170673596,Germany,,,BL09TS,,,,Germany
txn5,2023-09-27T14:31:13.594Z,USD,1000,Dupicate,GB,bene5,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-305,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-305,IBAN1696170673596,Germany,,,AB556TN,,,,Germany
txn6,2023-09-26T14:31:13.594Z,USD,1000,Dupicate,GB,bene6,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-306,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-306,IBAN1696170673596,Germany,,,BA16BZ,,,,Germany
txn7,2023-09-25T14:31:13.594Z,USD,1000,Dupicate,GB,bene7,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-307,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-307,IBAN1696170673596,Germany,,,B83RZ,,,,Germany
txn8,2023-09-24T14:31:13.594Z,USD,1000,Dupicate,GB,bene8,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-308,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-308,IBAN1696170673596,Germany,,,AB327DP,,,,Germany
txn9,2023-09-23T14:31:13.594Z,USD,1000,Dupicate,GB,bene9,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-309,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-309,IBAN1696170673596,Germany,,,BN162QQ,,,,Germany
txn10,2023-09-22T14:31:13.594Z,USD,1000,Dupicate,GB,bene10,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-3010,,,,2022-10-01T14:31:13.596Z,,,,,,test-bene-acc-20-3010,IBAN1696170673596,Germany,,,BA146BW,,,,Germany
txn1,2023-09-28T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene1,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-301,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-301,IBAN1696170673598,Germany,,,BH93EZ,,,,Germany
txn2,2023-09-27T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene2,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-302,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-302,IBAN1696170673598,Germany,,,BA127JB,,,,Germany
txn3,2023-09-26T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene3,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-303,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-303,IBAN1696170673598,Germany,,,BH107BD,,,,Germany
txn4,2023-09-25T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene4,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-304,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-304,IBAN1696170673598,Germany,,,BA127JB,,,,Germany
txn5,2023-09-24T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene5,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-305,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-305,IBAN1696170673598,Germany,,,B421NX,,,,Germany
txn6,2023-09-23T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene6,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-306,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-306,IBAN1696170673598,Germany,,,B913AP,,,,Germany
txn7,2023-09-22T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene7,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-307,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-307,IBAN1696170673598,Germany,,,BA23LG,,,,Germany
txn8,2023-09-21T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene8,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-308,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-308,IBAN1696170673598,Germany,,,AB327DP,,,,Germany
txn9,2023-09-20T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene9,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-309,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-309,IBAN1696170673598,Germany,,,BN162QQ,,,,Germany
txn10,2023-09-19T00:00:00.000Z,USD,1000,PayerToBeDuped,GB,bene10,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-3010,,,,2022-10-01T14:31:13.598Z,,,,,,test-bene-acc-20-3010,IBAN1696170673598,Germany,,,BN162QQ,,,,Germany
txn1,2023-09-28T00:00:00.000Z,USD,1000,Dupicate,GB,bene1,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-301,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-301,IBAN1696170673599,Germany,,,AL96JW,,,,Germany
txn2,2023-09-27T00:00:00.000Z,USD,1000,Dupicate,GB,bene2,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-302,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-302,IBAN1696170673599,Germany,,,BD184QS,,,,Germany
txn3,2023-09-26T00:00:00.000Z,USD,1000,Dupicate,GB,bene3,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-303,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-303,IBAN1696170673599,Germany,,,BD213QD,,,,Germany
txn4,2023-09-25T00:00:00.000Z,USD,1000,Dupicate,GB,bene4,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-304,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-304,IBAN1696170673599,Germany,,,BH106JR,,,,Germany
txn5,2023-09-24T00:00:00.000Z,USD,1000,Dupicate,GB,bene5,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-305,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-305,IBAN1696170673599,Germany,,,BA134HW,,,,Germany
txn6,2023-09-23T00:00:00.000Z,USD,1000,Dupicate,GB,bene6,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-306,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-306,IBAN1696170673599,Germany,,,BA17AG,,,,Germany
txn7,2023-09-22T00:00:00.000Z,USD,1000,Dupicate,GB,bene7,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-307,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-307,IBAN1696170673599,Germany,,,AB451HE,,,,Germany
txn8,2023-09-21T00:00:00.000Z,USD,1000,Dupicate,GB,bene8,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-308,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-308,IBAN1696170673599,Germany,,,B421EH,,,,Germany
txn9,2023-09-20T00:00:00.000Z,USD,1000,Dupicate,GB,bene9,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-309,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-309,IBAN1696170673599,Germany,,,B773NW,,,,Germany
txn10,2023-09-19T00:00:00.000Z,USD,1000,Dupicate,GB,bene10,Germany,individual,,Commander,Spock,VUL C0N,test-payer-aac-20-3010,,,,2022-10-01T14:31:13.599Z,,,,,,test-bene-acc-20-3010,IBAN1696170673599,Germany,,,AB244LB,,,,Germany
txn1,2023-10-01T14:31:13.602Z,USD,1000,PayerToBeDuped,GB,bene1,Germany,individual,,Gwen,Richmond,BN159US,test-payer-aac-20-301,,,,2022-10-01T14:31:13.602Z,,,,,,test-bene-acc-20-301,IBAN1696170673602,Germany,,,B421NX,,,,Germany
txn2,2023-09-30T14:31:13.602Z,USD,1000,PayerToBeDuped,GB,bene2,Germany,individual,,Gwen,Richmond,AB425ET,test-payer-aac-20-302,,,,2022-10-01T14:31:13.602Z,,,,,,test-bene-acc-20-302,IBAN1696170673602,Germany,,,BN162PB,,,,Germany
txn3,2023-09-29T14:31:13.602Z,USD,1000,PayerToBeDuped,GB,bene3,Germany,individual,,Gwen,Richmond,BN125NB,test-payer-aac-20-303,,,,2022-10-01T14:31:13.602Z,,,,,,test-bene-acc-20-303,IBAN1696170673602,Germany,,,BB27QN,,,,Germany
txn4,2023-09-28T14:31:13.602Z,USD,1000,PayerToBeDuped,GB,bene4,Germany,individual,,Gwen,Richmond,BN132DJ,test-payer-aac-20-304,,,,2022-10-01T14:31:13.602Z,,,,,,test-bene-acc-20-304,IBAN1696170673602,Germany,,,AB244PL,,,,Germany
